#RANBOW BLOCK1	1	1	1	0	
164	0	1	0	1	
165	1	1	0	1	
166	1	0	0	0	
167	1	0	0	0	
168	1	0	0	0	
169	0	1	0	0	
170	0	1	1	0	
171	0	1	1	0	
172	1	1	1	0	
173	0	0	0	0	
174	1	0	1	1	
175	1	0	0	0	
176	0	0	0	0	
177	0	0	0	0	
178	0	0	1	0	
179	0	1	0	1	
180	0	0	1	0	
181	0	1	0	0	
182	0	1	0	0	
183	0	1	1	0	
184	0	0	1	0	
185	0	0	1	0	
186	1	0	1	0	
187	0	0	0	1	
188	0	0	1	0	
189	0	0	1	0	
190	0	1	1	1	
191	0	1	1	1	
192	0	0	0	0	
193	0	1	1	0	
194	1	0	0	0	
195	0	1	1	1	
196	1	1	1	0	
197	1	0	0	1	
198	0	0	1	1	
199	0	0	0	1	
200	1	1	0	0	
201	0	1	1	0	
202	0	0	0	0	
203	1	0	0	0	
204	0	1	1	0	
205	0	1	0	0	
206	1	1	0	1	
207	1	0	0	0	
208	0	0	0	0	
209	1	1	0	0	
210	0	0	0	1	
211	1	1	0	0	
212	0	0	1	1	
213	1	0	0	1	
214	0	0	0	0	
215	0	1	1	0	
216	0	1	0	0	
217	0	0	1	1	
218	1	1	1	0	
219	1	0	0	0	
220	1	0	0	1	
221	1	0	1	0	
222	0	1	0	0	
223	1	0	0	1	
224	1	0	0	0	
225	1	0	0	0	
226	1	0	0	0	
227	1	0	0	0	
228	1	1	0	1	
229	0	0	1	0	
230	0	0	1	0	
231	0	0	1	0	
232	0	0	0	1	
233	1	0	0	1	
234	0	0	0	1	
235	1	0	1	0	
236	1	1	1	0	
237	1	0	1	1	
238	1	0	0	1	
239	0	1	1	0	
240	0	1	0	0	
241	0	1	0	0	
242	1	0	0	0	
243	1	0	0	1	
244	0	1	0	1	
245	0	0	1	0	
246	0	0	0	0	
247	0	0	0	0	
248	0	1	1	0	
249	0	0	0	0	
250	1	1	1	0	
251	1	0	0	0	
252	1	0	0	0	
253	1	0	0	0	
254	0	0	0	0	
255	0	0	0	1	
256	1	1	1	1	
257	1	0	0	0	
258	0	0	0	0	
259	0	0	1	1	
260	0	0	1	1	
261	0	0	1	0	
262	0	1	0	0	
263	0	0	1	0	
264	1	1	1	0	
265	1	1	1	0	
266	0	1	1	0	
267	0	1	1	0	
268	0	0	0	0	
269	1	0	0	1	
270	1	0	0	0	
271	1	0	0	0	
272	0	1	1	0	
273	0	0	1	1	
274	1	0	0	0	
275	0	1	0	0	
276	1	0	0	0	
277	1	0	0	0	
278	0	0	0	0	
279	1	1	1	1	
280	1	0	0	0	
281	0	0	0	0	
282	0	0	0	0	
283	1	1	0	0	
284	1	1	0	0	
285	1	0	0	0	
286	1	0	0	0	
287	1	0	0	0	
288	0	0	0	0	
289	1	0	1	0	
290	1	0	1	0	
291	0	0	0	0	
292	0	1	1	0	
293	0	1	1	1	
294	0	0	0	0	
295	0	1	0	0	
296	0	0	1	0	
297	0	0	1	0	
298	0	1	1	0	
299	0	1	1	0	
300	1	1	1	0	
301	1	1	1	0	
302	1	0	0	0	
303	0	0	0	0	
304	1	1	1	1	
305	1	1	0	1	
306	1	0	0	1	
307	1	0	0	0	
308	1	0	0	0	
309	1	0	1	0	
310	0	1	1	1	
311	0	0	0	1	
312	0	0	0	1	
313	0	0	0	0	
314	1	0	1	0	
315	0	0	1	1	
316	1	1	0	0	
317	0	0	1	1	
318	0	0	0	1	
319	1	0	1	0	
320	1	0	1	1	
321	1	0	1	1	
322	0	0	0	1	
323	0	1	0	0	
324	1	0	1	0	
325	1	0	1	1	
326	0	0	0	0	
327	0	1	1	0	
328	0	1	0	0	
329	1	0	1	0	
330	0	0	1	0	
331	0	0	0	0	
332	1	1	0	0	
333	1	0	0	1	
334	0	1	0	0	
335	1	0	1	0	
336	1	0	1	0	
337	0	1	0	0	
338	0	0	0	0	
339	0	1	0	0	
340	0	1	0	0	
341	0	0	0	0	
342	0	0	0	0	
343	0	1	1	1	
344	0	1	1	1	
345	0	1	1	1	
346	1	0	1	1	
347	1	1	0	0	
348	0	1	1	1	
349	0	0	1	1	
350	0	0	1	0	
351	1	0	0	1	
352	1	1	0	0	
353	1	1	1	0	
354	0	1	1	1	
355	1	0	0	0	
356	0	1	0	1	
357	1	1	1	0	
358	0	0	0	1	
359	1	0	1	0	
360	1	0	0	1	
361	1	0	0	1	
362	1	0	0	1	
363	0	1	1	1	
364	0	1	1	0	
365	1	1	1	0	
366	1	1	1	1	
367	1	0	0	0	
368	1	0	0	0	
369	0	0	1	0	
370	1	0	0	1	
371	0	1	1	0	
372	0	1	0	0	
373	0	1	0	0	
374	0	1	0	0	
375	1	1	0	1	
376	0	0	0	1	
377	0	0	0	0	
378	1	0	0	0	
379	0	0	1	0	
380	0	0	0	0	
381	0	1	0	1	
382	1	1	0	0	
383	0	0	0	0	
384	0	1	0	1	
385	1	1	0	1	
386	1	0	1	0	
387	1	0	1	0	
388	0	0	0	0	
389	1	0	1	0	
390	0	0	1	0	
391	0	0	0	0	
392	1	0	0	0	
393	1	0	1	1	
394	1	0	1	1	
395	1	0	1	1	
396	1	0	1	1	
397	1	0	1	0	
398	1	1	1	1	
399	1	0	0	1	
400	0	0	0	1	
401	0	1	0	0	
402	0	1	0	0	
403	0	1	0	1	
404	0	1	0	0	
405	0	0	0	1	
406	1	0	0	1	
407	1	0	1	1	
408	0	0	1	0	
409	0	0	0	1	
410	0	0	0	0	
411	0	0	0	1	
412	0	0	0	1	
413	0	0	0	1	
414	0	1	0	1	
415	0	0	0	0	
416	0	0	0	0	
417	0	1	0	0	
418	0	1	1	1	
419	0	1	1	1	
420	1	1	0	0	
421	0	1	0	0	
422	1	1	0	0	
423	0	0	1	1	
424	0	0	0	0	
425	0	1	0	0	
426	0	1	0	0	
427	1	0	0	1	
428	0	0	1	0	
429	0	1	0	0	
430	0	1	0	0	
431	1	1	0	0	
432	0	0	1	1	
433	0	0	1	1	
434	0	0	0	1	
435	0	0	1	0	
436	0	1	0	1	
437	1	0	0	1	
438	1	1	1	1	
439	1	1	1	0	
440	1	1	1	0	
441	0	0	0	1	
442	1	0	1	0	
443	1	0	0	0	
444	0	1	0	1	
445	0	0	0	0	
446	0	0	0	0	
447	0	1	0	0	
448	0	0	0	0	
449	0	1	0	0	
450	0	1	0	0	
451	0	1	0	0	
452	1	1	1	0	
453	0	1	0	1	
454	0	1	1	1	
455	0	1	1	1	
456	0	0	1	0	
457	0	1	1	1	
458	0	1	1	1	
459	1	0	1	0	
460	0	1	0	1	
461	0	1	1	1	
462	0	1	0	1	
463	1	1	0	0	
464	1	0	0	0	
465	1	0	0	1	
466	0	0	0	1	
467	0	1	0	0	
468	1	0	0	0	
469	0	0	1	0	
470	0	1	0	0	
471	1	0	0	0	
472	0	0	1	0	
473	1	0	0	0	
474	1	0	1	0	
475	0	0	1	0	
476	1	1	0	0	
477	1	0	0	1	
478	0	0	1	0	
479	0	0	0	0	
480	0	0	1	0	
481	0	0	1	0	
482	1	1	1	1	
483	0	0	0	0	
484	1	1	1	1	
485	0	1	0	1	
486	0	0	1	1	
487	1	1	0	0	
488	0	0	0	0	
489	1	0	0	0	
490	0	0	0	0	
491	1	0	0	0	
492	0	1	1	1	
493	1	0	1	0	
494	1	1	1	1	
495	1	1	0	1	
496	1	1	1	1	
497	0	1	0	1	
498	1	1	1	0	
499	0	1	1	1	
500	0	0	0	1	
501	0	1	0	1	
502	1	1	0	0	
503	0	0	1	1	
504	0	0	1	1	
505	1	0	0	0	
506	0	0	0	0	
507	0	0	0	1	
508	1	0	0	0	
509	1	0	0	0	
510	1	1	0	0	
511	0	1	0	0	
512	0	1	0	0	
513	0	1	1	0	
514	0	1	1	0	
515	1	1	0	0	
516	1	1	1	1	
517	1	0	0	0	
518	1	0	0	0	
519	1	0	0	0	
520	1	0	0	0	
521	0	0	0	0	
522	0	0	0	0	
523	0	0	0	0	
524	1	1	0	1	
525	1	1	1	1	
526	0	1	1	0	
527	0	0	1	0	
528	0	1	0	1	
529	0	1	0	0	
530	1	0	0	1	
531	1	0	1	0	
532	0	0	1	0	
533	1	0	0	0	
534	0	1	1	1	
535	0	0	0	0	
536	0	1	0	1	
537	1	1	0	1	
538	0	0	1	0	
539	0	1	0	1	
540	1	1	1	1	
541	1	1	0	1	
542	0	1	0	1	
543	0	0	0	0	
544	0	0	0	0	
545	0	1	0	1	
546	1	0	0	0	
547	1	0	0	0	
548	0	0	1	1	
549	0	0	1	0	
550	1	1	0	0	
551	1	1	1	1	
552	1	1	1	1	
553	0	1	1	1	
554	1	1	0	1	
555	1	1	0	0	
556	1	1	0	0	
557	1	0	0	1	
558	0	0	0	0	
559	0	1	1	0	
560	0	0	0	0	
561	0	1	1	0	
562	1	0	0	0	
563	1	0	0	1	
564	0	0	0	1	
565	0	0	0	0	
566	0	0	0	0	
567	0	1	1	0	
568	0	0	0	0	
569	1	1	1	1	
570	1	1	0	1	
571	0	0	0	0	
572	1	1	0	1	
573	1	0	0	0	
574	1	0	0	0	
575	1	0	1	0	
576	1	0	0	0	
577	1	0	0	0	
578	1	0	0	0	
579	1	1	0	1	
580	0	1	0	1	
581	1	1	0	0	
582	0	0	0	0	
583	1	1	1	0	
584	0	0	0	0	
585	1	0	0	0	
586	0	0	0	0	
587	0	1	1	0	
588	0	1	1	0	
589	0	1	0	1	
590	0	0	1	0	
591	0	0	1	0	
592	0	1	0	1	
593	0	1	0	1	
594	0	1	0	1	
595	1	1	0	1	
596	0	0	1	0	
597	0	0	0	1	
598	1	0	0	1	
599	1	0	1	1	
600	0	0	0	0	
601	1	0	1	0	
602	0	1	1	1	
603	0	1	0	0	
604	0	1	0	0	
605	0	1	0	0	
606	0	0	0	1	
607	0	0	0	0	
608	0	0	0	0	
609	0	0	0	0	
610	0	1	0	0	
611	0	1	0	1	
612	0	0	0	0	
613	0	1	0	1	
614	1	0	0	0	
615	0	1	1	0	
616	0	0	0	1	
617	1	0	0	1	
618	1	1	1	0	
619	1	0	0	0	
620	1	0	0	1	
621	0	0	0	1	
622	0	0	0	1	
623	0	0	0	1	
624	1	1	0	1	
625	1	0	1	0	
626	1	0	0	0	
627	0	0	1	0	
628	0	0	1	0	
629	1	0	0	0	
630	1	1	1	1	
631	0	1	0	1	
632	1	1	0	0	
633	1	0	0	0	
634	0	0	0	0	
635	0	0	0	0	
636	1	0	1	0	
637	0	1	1	0	
638	1	1	1	0	
639	0	0	0	0	
640	0	1	1	1	
641	0	0	0	0	
642	0	1	1	1	
643	1	1	1	1	
644	0	1	0	1	
645	0	1	0	1	
646	0	1	0	1	
647	0	1	0	1	
648	0	1	1	1	
649	1	1	0	1	
650	0	0	1	1	
651	1	0	1	0	
652	1	0	0	0	
653	1	0	0	0	
654	1	0	0	0	
655	0	0	0	1	
656	0	0	0	0	
657	0	1	1	1	
658	0	0	0	1	
659	0	0	0	1	
660	0	0	0	1	
661	0	0	0	0	
662	0	0	0	0	
663	0	0	0	0	
664	0	1	0	0	
665	1	0	0	1	
666	1	0	0	0	
667	1	0	0	0	
668	1	0	0	0	
669	0	0	0	0	
670	0	0	0	0	
671	1	0	0	0	
672	0	1	1	1	
673	0	-	1	0	
674	0	1	1	0	
675	0	0	0	0	
676	0	0	0	0	
677	1	1	0	0	
678	0	0	0	1	
679	0	0	0	0	
680	1	1	0	0	
681	1	1	0	0	
682	1	1	1	1	
683	0	1	0	0	
684	1	0	1	0	
685	1	1	1	0	
686	1	1	0	0	
687	0	1	0	1	
688	0	0	0	0	
689	1	0	0	0	
690	0	0	0	1	
691	1	1	0	0	
692	1	1	0	1	
693	1	0	0	0	
694	1	0	0	0	
695	0	0	0	0	
696	0	0	1	0	
697	1	1	1	1	
698	1	0	1	0	
699	1	0	1	0	
700	1	0	0	0	
701	0	1	0	1	
702	0	0	1	1	
703	0	0	1	0	
704	0	0	1	0	
705	0	1	1	0	
706	0	0	1	0	
707	1	0	1	1	
708	0	0	0	0	
709	0	1	1	1	
710	0	0	0	1	
711	0	0	0	1	
712	1	0	0	1	
713	1	1	0	1	
714	1	0	0	0	
715	0	0	1	1	
716	0	0	1	1	
717	1	0	0	1	
718	0	0	0	1	
719	1	0	0	1	
720	1	0	0	0	
721	1	0	0	0	
722	0	0	0	0	
723	0	1	1	1	
724	0	1	0	0	
725	1	1	0	0	
726	1	0	0	0	
727	0	0	1	1	
728	0	0	1	1	
729	0	0	1	1	
730	0	0	0	1	
731	0	0	1	1	
732	1	0	1	1	
733	0	0	1	1	
734	0	0	1	1	
735	1	0	0	1	
736	1	0	0	1	
737	0	0	0	1	
738	1	1	0	0	
739	1	0	0	0	
740	0	0	0	0	
741	0	0	1	0	
742	0	1	1	1	
743	0	0	1	0	
744	0	1	0	0	
745	0	1	1	0	
746	0	0	0	0	
747	0	0	0	1	
748	0	0	0	0	
749	1	0	0	0	
750	1	0	1	0	
751	0	1	0	1	
752	1	0	1	1	
753	1	0	1	1	
754	0	0	1	0	
755	1	0	1	0	
756	1	0	1	0	
757	0	0	0	0	
758	0	0	0	0	
759	0	0	0	0	
760	1	1	1	0	
761	0	1	1	1	
762	0	1	1	0	
763	1	1	1	0	
764	0	1	1	0	
765	0	1	1	1	
766	0	0	0	1	
767	1	0	0	0	
768	1	0	1	1	
769	0	0	1	1	
770	1	0	0	0	
771	0	0	0	1	
772	1	1	1	0	
773	1	0	0	1	
774	0	0	0	1	
775	1	0	0	0	
776	1	0	0	1	
777	1	1	0	1	
778	0	1	0	1	
779	1	0	1	0	
780	0	0	1	1	
781	0	0	1	0	
782	0	0	0	0	
783	0	0	0	1	
784	1	0	0	1	
785	0	0	0	1	
786	0	0	0	0	
787	1	1	1	0	
788	1	0	0	0	
789	1	0	0	0	
790	0	1	1	1	
791	0	0	0	1	
792	1	0	0	1	
793	1	0	1	1	
794	0	0	0	1	
795	0	1	1	0	
796	0	1	1	0	
797	0	1	1	0	
798	0	1	1	0	
799	0	0	0	0	
800	0	0	0	0	
801	0	0	0	0	
802	0	0	0	0	
803	1	0	0	0	
804	1	1	0	1	
805	1	1	1	1	
806	1	0	1	0	
807	1	0	1	0	
808	1	0	1	0	
809	0	1	0	1	
810	0	0	0	0	
811	0	0	0	0	
812	0	0	0	1	
813	0	0	0	1	
814	1	1	0	0	
815	0	0	1	1	
816	1	1	0	0	
817	1	1	0	0	
818	1	1	0	0	
819	1	0	0	0	
820	1	0	0	0	
821	1	0	0	0	
822	0	0	0	0	
823	1	1	0	1	
824	0	1	0	1	
825	0	1	0	0	
826	0	1	0	0	
827	0	1	0	0	
828	1	1	0	0	
829	0	0	1	1	
830	0	0	1	0	
831	1	1	1	1	
832	0	1	0	1	
833	1	0	1	0	
834	0	0	1	0	
835	0	0	0	1	
836	1	1	0	0	
837	0	1	0	0	
838	0	0	1	0	
839	0	0	1	0	
840	0	1	0	0	
841	1	1	1	0	
842	1	0	0	1	
843	1	1	1	0	
844	1	0	0	0	
845	1	0	0	0	
846	1	0	0	0	
847	1	1	0	1	
848	0	1	0	1	
849	0	0	0	1	
850	1	0	1	0	
851	1	0	1	0	
852	1	0	0	1	
853	0	1	0	1	
854	1	1	0	0	
855	1	0	1	0	
856	0	1	1	0	
857	0	1	0	0	
858	1	0	0	1	
859	1	0	1	1	
860	1	0	1	0	
861	1	1	0	0	
862	0	0	1	0	
863	0	1	0	0	
864	1	0	1	0	
865	0	0	0	0	
866	1	1	0	0	
867	1	0	1	0	
868	0	0	1	0	
869	1	1	0	1	
870	1	0	0	1	
871	1	0	0	0	
872	1	0	1	0	
873	0	0	1	0	
874	1	0	0	0	
875	0	1	1	0	
876	0	0	0	0	
877	0	0	0	0	
878	0	0	0	0	
879	1	1	0	1	
880	0	0	0	1	
881	1	0	0	1	
882	1	0	0	1	
883	1	0	0	0	
884	0	0	1	1	
885	1	0	1	0	
886	0	1	0	0	
887	1	1	0	0	
888	0	0	1	1	
889	1	0	0	1	
890	1	0	1	0	
891	1	0	1	1	
892	1	-	1	0	
893	1	1	0	1	
894	0	0	0	0	
895	0	0	0	0	
896	0	0	0	1	
897	0	0	1	0	
898	0	1	1	1	
899	1	0	1	0	
900	1	0	0	1	
901	1	0	0	0	
902	1	0	0	1	
903	1	0	0	1	
904	0	0	0	1	
905	0	0	1	0	
906	0	1	1	0	
907	1	0	0	0	
908	1	1	1	0	
909	0	0	0	0	
910	0	0	1	0	
911	1	0	1	0	
912	1	1	1	1	
913	0	0	1	1	
914	1	1	0	0	
915	0	1	1	1	
916	0	0	0	0	
917	0	0	0	0	
918	0	1	1	0	
919	0	1	1	0	
920	1	1	1	0	
921	1	1	1	0	
922	1	0	0	0	
923	0	0	1	0	
924	0	1	1	1	
925	0	1	1	1	
926	0	0	1	1	
927	1	0	1	1	
928	0	0	0	0	
929	0	1	1	0	
930	0	0	0	0	
931	1	1	0	0	
932	0	1	0	1	
933	0	0	0	1	
934	0	0	0	0	
935	0	1	1	1	
936	1	0	0	0	
937	0	0	1	1	
938	1	1	0	0	
939	0	1	0	1	
940	0	1	0	0	
941	0	0	0	0	
942	1	1	1	0	
943	1	1	1	0	
944	1	1	1	0	
945	0	1	1	0	
946	1	1	0	0	
947	1	1	0	0	
948	0	1	0	0	
949	1	0	0	0	
950	0	0	1	1	
951	0	1	1	0	
952	0	1	1	0	
953	0	0	0	0	
954	0	0	0	0	
955	1	0	0	0	
956	1	0	1	1	
957	1	0	1	0	
958	1	1	1	0	
959	0	1	1	1	
960	0	1	0	1	
961	0	-	0	0	
962	0	0	0	0	
963	0	-	1	1	
964	0	0	1	0	
965	1	0	0	0	
966	0	1	1	0	
967	0	0	0	0	
968	0	0	0	1	
969	0	1	0	1	
970	0	1	0	0	
971	0	1	1	1	
972	0	1	0	0	
973	0	0	0	0	
974	0	0	0	0	
975	0	0	0	0	
976	1	0	0	0	
977	0	1	1	0	
978	0	0	0	0	
979	0	1	0	0	
980	0	1	1	0	
981	0	1	1	0	
982	0	1	1	0	
983	1	0	0	0	
984	1	0	1	0	
985	1	0	0	0	
986	1	0	1	0	
987	0	0	1	0	
988	0	0	0	0	
989	0	0	0	0	
990	1	0	1	0	
991	1	0	0	1	
992	1	0	0	1	
993	1	0	1	1	
994	0	0	1	1	
995	1	0	0	0	
996	0	0	0	1	
997	0	0	1	0	
998	0	0	1	0	
999	0	1	1	0	
1000	0	0	1	0	
1001	0	0	1	0	
1002	1	0	1	0	
1003	1	0	0	1	
1004	0	0	0	0	
1005	0	1	0	0	
1006	0	1	0	0	
1007	0	1	0	1	
1008	0	1	0	1	
1009	1	1	0	1	
1010	1	1	0	0	
1011	1	1	0	0	
1012	1	1	0	0	
1013	1	1	0	0	
1014	0	0	0	0	
1015	1	0	0	1	
1016	0	0	0	0	
1017	0	1	1	0	
1018	0	1	1	1	
1019	1	1	1	0	
1020	0	1	1	0	
1021	1	0	0	0	
1022	1	1	1	0	
1023	1	0	1	1	
1024	0	1	0	1	
1025	0	0	1	0	
1026	0	0	1	0	
1027	0	0	1	0	
1028	0	0	0	0	
1029	1	0	0	0	
1030	1	0	1	0	
1031	1	0	0	0	
1032	0	0	0	0	
1033	0	1	0	1	
1034	0	1	0	1	
1035	0	0	1	0	
1036	1	0	0	0	
1037	1	1	0	1	
1038	1	0	0	0	
1039	0	0	0	0	
1040	1	0	0	0	
1041	0	0	0	0	
1042	0	0	0	0	
1043	1	0	0	0	
1044	0	0	0	0	
1045	0	0	0	0	
1046	1	0	0	0	
1047	1	0	0	0	
1048	1	0	0	0	
1049	0	1	1	0	
1050	0	0	1	1	
1051	0	0	1	0	
1052	0	0	1	0	
1053	1	1	0	0	
1054	1	0	1	0	
1055	1	1	0	0	
1056	1	0	0	0	
1057	0	0	0	0	
1058	1	0	1	0	
1059	1	0	1	0	
1060	0	0	0	1	
1061	0	1	0	0	
1062	1	1	1	1	
1063	1	0	0	0	
1064	1	0	1	0	
1065	1	0	1	0	
1066	0	0	0	0	
1067	0	0	1	0	
1068	0	0	0	0	
1069	0	0	0	0	
1070	0	0	0	0	
1071	0	0	1	1	
1072	0	0	0	0	
1073	0	1	1	0	
1074	0	0	0	0	
1075	0	0	0	0	
1076	0	0	0	1	
1077	0	0	0	1	
1078	0	0	0	1	
1079	1	0	0	1	
1080	1	1	1	1	
1081	1	1	1	1	
1082	1	1	0	1	
1083	0	1	0	1	
1084	0	0	0	1	
1085	1	0	0	1	
1086	1	1	1	1	
1087	1	0	0	0	
1088	0	0	0	0	
1089	0	0	0	0	
1090	0	0	0	0	
1091	0	0	0	0	
1092	0	0	0	0	
1093	0	1	1	0	
1094	0	0	1	0	
1095	0	1	1	1	
1096	0	0	0	1	
1097	1	0	1	0	
1098	1	0	1	1	
1099	1	1	0	0	
1100	0	0	0	0	
1101	0	1	0	1	
1102	0	1	1	1	
1103	0	1	1	1	
1104	1	1	1	0	
1105	1	1	0	0	
1106	1	1	0	0	
1107	0	1	1	0	
1108	0	0	1	0	
1109	1	1	0	0	
1110	1	0	0	0	
1111	0	0	0	1	
1112	0	1	0	1	
1113	0	0	1	0	
1114	0	0	0	1	
1115	1	1	1	1	
1116	1	0	0	0	
1117	0	1	1	1	
1118	0	0	0	1	
1119	0	0	0	1	
1120	1	0	0	1	
1121	0	0	1	0	
1122	0	0	0	0	
1123	0	0	0	1	
1124	0	0	0	1	
1125	1	1	0	0	
1126	1	0	0	1	
1127	1	0	0	0	
1128	0	0	1	1	
1129	1	1	0	1	
1130	0	0	0	1	
1131	0	1	0	0	
1132	0	1	0	0	
1133	0	1	0	0	
1134	0	1	1	0	
1135	1	1	0	0	
1136	1	0	0	1	
1137	1	1	0	0	
1138	1	0	0	0	
1139	1	0	0	0	
1140	0	0	0	0	
1141	0	0	0	1	
1142	0	0	0	0	
1143	1	0	0	1	
1144	1	0	0	1	
1145	0	1	0	1	
1146	0	1	0	0	
1147	0	0	1	1	
1148	0	1	1	1	
1149	0	1	1	1	
1150	1	0	0	1	
1151	0	1	0	0	
1152	0	1	0	0	
1153	0	1	0	0	
1154	0	1	0	0	
1155	0	1	1	1	
1156	1	0	1	0	
1157	1	1	0	0	
1158	1	0	0	0	
1159	0	1	0	1	
1160	0	1	0	1	
1161	0	1	0	1	
1162	0	0	0	1	
1163	1	1	1	1	
1164	1	0	0	0	
1165	0	0	0	1	
1166	1	0	0	1	
1167	0	0	1	0	
1168	0	0	1	0	
1169	0	0	0	1	
1170	0	0	0	0	
1171	0	1	1	1	
1172	0	1	1	1	
1173	1	1	1	0	
1174	1	0	0	0	
1175	0	0	0	0	
1176	1	0	0	1	
1177	0	1	1	0	
1178	0	0	1	1	
1179	0	1	1	1	
1180	1	1	0	0	
1181	1	1	1	1	
1182	1	1	0	0	
1183	0	1	0	0	
1184	0	1	0	0	
1185	0	0	0	0	
1186	0	0	1	1	
1187	0	1	0	0	
1188	1	1	0	1	
1189	1	0	1	1	
1190	1	0	1	0	
1191	1	0	1	0	
1192	1	0	1	0	
1193	1	0	0	0	
1194	0	1	0	0	
1195	1	1	0	0	
1196	0	1	0	1	
1197	1	0	1	0	
1198	1	1	0	0	
1199	0	1	0	0	
1200	0	0	0	1	
1201	0	0	0	1	
1202	0	0	0	1	
1203	0	0	0	1	
1204	1	0	0	1	
1205	0	0	1	0	
1206	0	0	0	0	
1207	1	1	0	1	
1208	0	0	1	1	
1209	0	1	0	0	
1210	0	0	1	0	
1211	0	1	1	0	
1212	0	1	0	0	
1213	0	1	0	0	
1214	0	0	1	0	
1215	1	1	1	0	
1216	1	0	0	1	
1217	0	0	0	0	
1218	0	1	1	0	
1219	1	1	1	0	
1220	1	0	0	1	
1221	1	0	1	0	
1222	1	0	0	0	
1223	1	0	0	0	
1224	1	0	0	0	
1225	1	0	0	0	
1226	1	1	1	0	
1227	0	1	0	1	
1228	0	1	0	0	
1229	0	0	0	0	
1230	0	1	1	0	
1231	0	1	1	0	
1232	0	1	1	1	
1233	0	0	0	0	
1234	0	1	1	0	
1235	0	0	0	0	
1236	0	0	0	1	
1237	0	0	0	1	
1238	1	0	1	1	
1239	0	1	1	1	
1240	0	1	1	0	
1241	1	1	1	0	
1242	0	1	1	0	
1243	1	1	1	0	
1244	0	0	1	0	
1245	0	0	0	1	
1246	1	0	1	0	
1247	0	1	0	0	
